WayID,PointID,Rotation,BeautyLabel,Confidence
22995820,247915768,0,1,0.5715922
10068957,5184280856,0,1,0.5609115
4970503,32929611,0,0,0.5719459
132028506,1452742009,0,1,0.5599013
87096529,1012898619,0,0,0.56715393
5782923,45218050,0,0,0.5031514
355467029,298031146,0,1,0.6019203
49600358,1829891897,0,1,0.63442254
209443758,2312152771,0,1,0.60757285
9545636,73813932,0,0,0.5667565
8407490,1754827440,0,0,0.5306815
24942190,101302344,0,1,0.53320926
4448771,1235688102,0,0,0.5504203
22656546,243045863,0,1,0.5324054
566873515,265901815,0,1,0.54976845
3998353,1721679015,0,1,0.52927434
165299722,1768596302,0,0,0.54709774
485262514,299183,0,0,0.5156043
20327125,215845093,0,0,0.50925237
2261948,1472344777,0,0,0.5191414
8393997,4295416213,0,1,0.5733448
3468950,16172332,0,0,0.52919203
10277690,86115951,0,1,0.62829226
4951789,32656906,0,0,0.5051949
8318239,129943658,0,0,0.5792206
12862761,117856656,0,1,0.51263523
5027639,1187055830,0,1,0.62275815
395921209,309545236,0,0,0.68116456
22676907,243235593,0,0,0.50661874
8049930,3506677254,0,1,0.58208495
105021586,4394946629,0,0,0.54242706
184939646,5113974978,0,1,0.53565836
8408971,27144343,0,0,0.5770627
23506165,254577317,0,1,0.6302634
17106285,177649121,0,1,0.5306696
44647308,250351298,0,1,0.5289031
35436522,492044179,0,0,0.6151581
8431600,28800411,0,1,0.5622958
10069153,4273036016,0,1,0.52703345
156734009,4337666118,0,0,0.5036614
2648784,4308936506,0,1,0.643579
17281487,2748621133,0,1,0.5849589
4624728,251478866,0,1,0.6347147
20223315,213898537,0,0,0.5294719
4746966,197250,0,1,0.5557064
16770119,173408866,0,0,0.5726386
8398623,26560687,0,0,0.5190742
10712878,95110560,0,1,0.5851225
5171960,35958536,0,0,0.50176877
8124692,23711806,0,0,0.5479884
465701873,24501901,0,1,0.6104073
4995424,2883857571,0,1,0.65645766
431622119,4314001206,0,1,0.5825933
27596110,36727473,0,0,0.65431917
18640954,25473377,0,0,0.6323005
4077464,1369496980,0,1,0.50315446
4481674,802257712,0,0,0.5309113
17111579,177708870,0,0,0.5483849
41518094,1389385063,0,1,0.5065718
156202907,1188082564,0,1,0.52520335
21125931,227226362,0,1,0.50854915
5367242,38445572,0,1,0.5722877
4042742,3471483813,0,1,0.5044701
78315497,2088026009,0,1,0.62954247
50218848,225155,0,1,0.5280909
109368421,585233417,0,0,0.5198685
9381240,1437637100,0,1,0.5662154
2210,769287498,0,1,0.587696
3128556,14957028,0,1,0.5341495
5123513,3319951372,0,1,0.5072658
161099536,1730967709,0,1,0.64943224
563981547,4878560548,0,0,0.5764354
11288142,283124296,0,1,0.5628708
241253345,1691197882,0,0,0.5105491
548647476,4616623481,0,1,0.5191774
306176547,2194405171,0,1,0.5418025
10605430,92725127,0,0,0.5837121
22633456,1465882157,0,1,0.6320022
165229857,1767912382,0,1,0.5324698
76743085,5455268049,0,1,0.68030745
24497207,266385754,0,1,0.6625458
22696951,2429046861,0,0,0.5595596
14766807,647104242,0,1,0.61001486
4943872,32579184,0,0,0.6318116
24777592,2077508945,0,1,0.50017554
8128723,620787167,0,1,0.6183072
23109689,5104277453,0,0,0.65431917
178407433,3326724527,0,1,0.60821277
4428051,21315513,0,1,0.52502674
22814581,245439178,0,1,0.59790707
49988473,739852449,0,1,0.6381352
4843387,31193284,0,0,0.5478627
10603694,4068297743,0,1,0.5170657
156113653,266389645,0,0,0.6664858
17718426,183620102,0,0,0.54394317
3995802,20949005,0,1,0.59547603
87713856,1019990138,0,0,0.65431917
97213065,21474295,0,1,0.5446721
393285869,420491043,0,1,0.53580916
22626369,904958759,0,1,0.5542628
4940328,32544857,0,1,0.5677745
27707771,304272331,0,0,0.6201543
389280572,5180459401,0,0,0.65431917
24547734,266902548,0,0,0.51381
3671264,18163405,0,1,0.5096394
2956205,256620379,0,1,0.61971676
23882707,21427573,0,1,0.554246
244587679,2816929961,0,0,0.5355382
4787945,24555096,0,1,0.5667789
5227460,36725043,0,1,0.5359453
4073121,4204662689,0,1,0.57690746
5116536,35217416,0,0,0.6211113
13868682,130198103,0,0,0.5789405
74664087,27241340,0,0,0.5173126
6008175,4376179225,0,1,0.5638449
34140259,36086741,0,0,0.5463824
23072430,248975746,0,1,0.6037998
170335502,1814908865,0,1,0.63049394
22884890,114243737,0,1,0.51526314
8133955,21580624,0,1,0.5143081
24476775,687183964,0,1,0.53199863
83389894,970783315,0,0,0.5204762
33121457,373939914,0,0,0.50889564
5027869,1852654074,0,1,0.6311674
4876731,31499460,0,1,0.6172002
4981901,856374252,0,1,0.5894106
43035175,36114796,0,1,0.6232381
60905395,762350778,0,0,0.56203777
5368473,38457429,0,1,0.5223339
23062963,248874176,0,1,0.50335824
26936458,2497722647,0,1,0.63946545
4422804,26389081,0,1,0.5497167
245608732,12197724,0,1,0.541341
24841813,35112755,0,1,0.6745201
4487090,38417499,0,1,0.5842889
4267961,25616513,0,1,0.6271807
382948555,1890308438,0,0,0.65431917
13868133,130189395,0,0,0.512057
4709799,29981315,0,0,0.63715833
8385119,26199151,0,0,0.6597372
24472079,1952362919,0,1,0.6723356
4210425,24912019,0,1,0.594414
25195425,274670303,0,0,0.6239509
4439953,3939208419,0,0,0.5007626
23340659,370600034,0,0,0.65431917
11918176,145753008,0,1,0.5231592
340425488,1288398793,0,0,0.52616715
104374227,1204201689,0,1,0.53879017
4045829,270966,0,1,0.5546055
32636450,332783101,0,1,0.518952
4408648,250352137,0,1,0.6219202
5048194,33826834,0,0,0.55572665
5196678,36243024,0,0,0.5164549
8169022,1607738728,0,1,0.5536065
8127757,16574829,0,1,0.5599565
30809919,105662222,0,1,0.54296905
4709809,224091526,0,1,0.6383285
5216955,29685445,0,1,0.5006326
4044626,5222541026,0,1,0.51905346
15131621,149521549,0,0,0.6155682
153994384,2736462133,0,0,0.5834138
3678097,18237708,0,1,0.6469893
2876892,5463724741,0,1,0.51777685
4045679,19107954,0,1,0.5203149
32730037,368293969,0,1,0.653968
4704417,29933307,0,0,0.5725611
22616555,1142071171,0,0,0.5930908
13871243,130234737,0,0,0.54726493
5172010,1696578576,0,0,0.52787584
3618222,7992370,0,1,0.5919988
32792997,95946105,0,1,0.6496146
13780236,5317915561,0,1,0.5690264
4082558,21665378,0,0,0.52712053
4794275,1333401130,0,0,0.5700388
175606861,1716108755,0,1,0.6359668
4018156,21300851,0,1,0.541891
30899203,343528582,0,0,0.5351655
3648117,877904080,0,1,0.6320977
8415885,130196074,0,1,0.5123285
33567828,383361417,0,1,0.63411343
305295761,195950092,0,0,0.50851643
4444464,27288744,0,1,0.510164
4263411,25583124,0,0,0.5293002
4678413,1961705899,0,0,0.5360398
4392619,26838239,0,1,0.53188586
41937249,1919768803,0,0,0.5287134
22979070,250687957,0,1,0.5102278
8119365,25422473,0,0,0.50388247
2954712,628894,0,0,0.5094792
6117286,50605969,0,0,0.5090728
105774977,43460817,0,1,0.657041
4293986,1993811878,0,1,0.6468986
27288865,1666726302,0,1,0.6072677
48483026,171612971,0,0,0.5592391
183454770,1938240185,0,1,0.52206427
12862895,117858672,0,1,0.57027274
31822437,356286880,0,1,0.5947053
13868542,27351517,0,1,0.6289953
203933732,1447898985,0,1,0.6522856
23265598,683134443,0,1,0.6845699
10699258,94926111,0,0,0.57321256
1555,4316563405,0,0,0.5623393
5820364,383721997,0,0,0.58497113
58602422,725990424,0,0,0.65431917
513137033,529742640,0,0,0.542444
45942475,585233405,0,1,0.5152235
5064264,34097363,0,1,0.5637531
22987516,1848539219,0,0,0.56194925
468720690,1947324474,0,0,0.5400173
98390680,1138300428,0,0,0.532251
10571385,91781396,0,1,0.6241754
23390450,253254116,0,1,0.53850424
23062398,2337312370,0,0,0.5334682
25670228,434527426,0,0,0.58749104
6235510,18060000,0,0,0.5592187
72299577,858977323,0,0,0.65431917
37573456,36664222,0,0,0.55311155
17931166,185662241,0,1,0.5733467
5942398,2522033224,0,1,0.6042434
37560680,440097309,0,1,0.6377878
508825816,5147201240,0,0,0.63355184
22767848,2765163915,0,1,0.55982846
10604817,92734042,0,0,0.5338467
549263120,25421530,0,1,0.50707334
10605563,92746125,0,1,0.61151505
4766506,30441139,0,1,0.55969137
2971872,13892806,0,1,0.6419426
7971179,1605736658,0,0,0.59955597
512856677,20960891,0,0,0.54279417
23076141,249080665,0,0,0.5568157
327402379,18126526,0,1,0.6044543
103917074,1444298890,0,0,0.6401723
2960000,13919075,0,1,0.62364316
19798232,2872621546,0,0,0.5938774
4415261,3172518937,0,1,0.52560234
4799368,760364729,0,1,0.53551817
115796853,46189195,0,1,0.669286
6251225,34104240,0,0,0.5460522
4263409,171633527,0,0,0.52096945
4339255,921180000,0,0,0.50294566
17109905,177685432,0,0,0.6177441
4776213,252858528,0,1,0.6326813
5728552,2765754698,0,1,0.54597706
4796572,31474637,0,1,0.5539708
24457889,147857210,0,1,0.5079717
38110243,115701547,0,1,0.6793655
4259887,2258963244,0,1,0.5086369
44744883,567581762,0,1,0.5174975
217241358,438170636,0,1,0.5412119
10404264,88787070,0,0,0.5915609
4488638,1119535800,0,1,0.5103941
3370738,872697413,0,1,0.5646959
22560326,610218640,0,1,0.54805994
235064146,5334276648,0,1,0.53326964
4861138,31369034,0,1,0.56202227
10376127,88305845,0,1,0.5696509
256768301,4356518411,0,0,0.52122957
7995432,1564485352,0,1,0.52903026
10320864,87345293,0,0,0.5928277
4699102,339856947,0,0,0.53349113
8363470,446257595,0,1,0.5929322
238488965,2448577459,0,1,0.66486907
50132175,2435306105,0,0,0.52947736
14759378,145662085,0,0,0.54118776
4253273,5379469995,0,1,0.5423058
10152151,83736870,0,1,0.5864916
27292964,339822501,0,1,0.5390576
4302810,1984439012,0,0,0.53467387
7955196,59351085,0,1,0.5102716
4259091,2131603302,0,1,0.53407264
22753536,244163696,0,1,0.51864403
22560323,450119932,0,1,0.58622855
4429791,27149832,0,1,0.5225019
23884880,2041816527,0,0,0.51567984
478182060,671453758,0,1,0.60371447
4675242,29691431,0,0,0.5505247
15134793,149566749,0,1,0.5207224
6069981,49988150,0,1,0.61514014
4492322,36188366,0,1,0.55136865
17108242,1349695519,0,0,0.55813867
8609957,61274216,0,1,0.6037017
22697141,243463150,0,1,0.5885684
4303114,621392508,0,0,0.5166842
8609831,61272987,0,0,0.5176289
4267973,25618454,0,0,0.5839756
4038781,21381994,0,1,0.52728826
4274283,25591193,0,0,0.55961734
20920665,224753323,0,0,0.50831443
146467308,1046250945,0,1,0.6278279
238650068,243682749,0,1,0.5273135
16788697,173711674,0,1,0.5307727
5227871,36728213,0,1,0.5647297
8909937,65248153,0,0,0.5867495
4088218,257913748,0,1,0.56361645
26637084,292169527,0,1,0.61112076
226281421,1451227703,0,0,0.5116563
4678596,345380584,0,1,0.5497956
13948246,131972019,0,1,0.63941264
332074332,1233350014,0,0,0.5007989
42955676,1953814209,0,0,0.58383787
6059530,5092418371,0,0,0.5080804
360817999,5223652963,0,1,0.693294
25880911,282318448,0,1,0.58078265
4043404,21411598,0,1,0.5875458
8392299,26388730,0,1,0.6505947
26220410,1188112389,0,1,0.61765903
16292271,1235334741,0,1,0.6112213
8315138,3205374265,0,1,0.60368806
8585685,1754720004,0,1,0.5064834
557995053,128086327,0,1,0.5464029
5729084,43409264,0,0,0.50044984
48563314,25583101,0,1,0.5838826
10499568,1894287779,0,0,0.65431917
387163997,5216850730,0,1,0.5585823
158675766,223659213,0,1,0.5736874
4041326,21394432,0,1,0.5129933
4300093,442662308,0,1,0.6482953
78158140,918153180,0,0,0.74119157
5039366,33717266,0,1,0.521182
80261848,432901,0,1,0.64891547
205885618,2158745453,0,0,0.50661284
23072437,1175309555,0,1,0.5302912
13866002,130153806,0,0,0.51929814
13853926,129941894,0,0,0.65431917
4045738,1131051716,0,1,0.6595911
4262436,306477622,0,1,0.51308584
9709419,76597519,0,1,0.58960575
24217924,262215881,0,0,0.5264663
24538726,1759945493,0,1,0.5722073
35471361,25811365,0,1,0.64925283
169137592,1803040477,0,1,0.6164322
20328244,215867430,0,0,0.50782454
26555692,2583040792,0,1,0.61350346
509188820,5387142193,0,1,0.69613147
11826101,105920535,0,1,0.5324221
50439451,68870181,0,0,0.5230421
18521671,191040898,0,1,0.644649
23182787,2525034876,0,1,0.5669089
395163021,25277183,0,1,0.62300444
4788680,30692136,0,0,0.5511932
9667871,75862645,0,0,0.5945671
506080339,2270909711,0,1,0.54179186
27896148,30990119,0,0,0.5782136
158332500,1705559054,0,0,0.5933896
222519222,996407181,0,1,0.5884506
5227494,2392133017,0,1,0.580525
1657786,609448391,0,1,0.62854826
12716268,116148486,0,0,0.5473213
9928799,1561523523,0,1,0.59053165
9027186,2496778309,0,1,0.6256549
32472129,365084207,0,1,0.57841206
363705159,3194426736,0,1,0.51120627
4651570,1719524974,0,0,0.5867271
8609992,3074830306,0,0,0.5486828
41151625,282216163,0,0,0.5264658
227392484,3197461923,0,1,0.6325923
160424423,1724699640,0,1,0.5061438
23074766,249068947,0,1,0.5875661
21395159,230079064,0,1,0.5489977
4488705,26787666,0,0,0.51590943
8610373,877684608,0,0,0.5179536
10507801,90418366,0,1,0.54263395
10139381,2455306515,0,1,0.5593762
17110072,177692787,0,0,0.56253886
10441166,89406102,0,1,0.58562565
7975704,59658182,0,1,0.5735932
23060018,248947864,0,1,0.51748264
